Value Set Name,Code,Code System
MIPS 358 Encounter,42300,CPT
MIPS 358 Encounter,42305,CPT
MIPS 358 Encounter,42330,CPT
MIPS 358 Encounter,42335,CPT
MIPS 358 Encounter,42340,CPT
MIPS 358 Encounter,42408,CPT
MIPS 358 Encounter,42409,CPT
MIPS 358 Encounter,42410,CPT
MIPS 358 Encounter,42415,CPT
MIPS 358 Encounter,42420,CPT
MIPS 358 Encounter,42425,CPT
MIPS 358 Encounter,42426,CPT
MIPS 358 Encounter,42440,CPT
MIPS 358 Encounter,42450,CPT
MIPS 358 Encounter,42500,CPT
MIPS 358 Encounter,42505,CPT
MIPS 358 Encounter,42507,CPT
MIPS 358 Encounter,42665,CPT
MIPS 358 Encounter,42699,CPT
MIPS 358 Encounter,42700,CPT
MIPS 358 Encounter,42720,CPT
MIPS 358 Encounter,42725,CPT
MIPS 358 Encounter,42808,CPT
MIPS 358 Encounter,42810,CPT
MIPS 358 Encounter,42815,CPT
MIPS 358 Encounter,42821,CPT
MIPS 358 Encounter,42826,CPT
MIPS 358 Encounter,42831,CPT
MIPS 358 Encounter,42836,CPT
MIPS 358 Encounter,42842,CPT
MIPS 358 Encounter,42844,CPT
MIPS 358 Encounter,42845,CPT
MIPS 358 Encounter,42870,CPT
MIPS 358 Encounter,42890,CPT
MIPS 358 Encounter,42892,CPT
MIPS 358 Encounter,42894,CPT
MIPS 358 Encounter,42950,CPT
MIPS 358 Encounter,42953,CPT
MIPS 358 Encounter,42955,CPT
MIPS 358 Encounter,42960,CPT
MIPS 358 Encounter,42961,CPT
MIPS 358 Encounter,42962,CPT
MIPS 358 Encounter,42972,CPT
MIPS 358 Encounter,42999,CPT
MIPS 358 Encounter,43020,CPT
MIPS 358 Encounter,43030,CPT
MIPS 358 Encounter,43045,CPT
MIPS 358 Encounter,43100,CPT
MIPS 358 Encounter,43101,CPT
MIPS 358 Encounter,43107,CPT
MIPS 358 Encounter,43108,CPT
MIPS 358 Encounter,43112,CPT
MIPS 358 Encounter,43113,CPT
MIPS 358 Encounter,43116,CPT
MIPS 358 Encounter,43117,CPT
MIPS 358 Encounter,43118,CPT
MIPS 358 Encounter,43121,CPT
MIPS 358 Encounter,43122,CPT
MIPS 358 Encounter,43123,CPT
MIPS 358 Encounter,43124,CPT
MIPS 358 Encounter,43130,CPT
MIPS 358 Encounter,43135,CPT
MIPS 358 Encounter,43279,CPT
MIPS 358 Encounter,43280,CPT
MIPS 358 Encounter,43281,CPT
MIPS 358 Encounter,43282,CPT
MIPS 358 Encounter,43289,CPT
MIPS 358 Encounter,43300,CPT
MIPS 358 Encounter,43305,CPT
MIPS 358 Encounter,43310,CPT
MIPS 358 Encounter,43312,CPT
MIPS 358 Encounter,43313,CPT
MIPS 358 Encounter,43320,CPT
MIPS 358 Encounter,43325,CPT
MIPS 358 Encounter,43327,CPT
MIPS 358 Encounter,43328,CPT
MIPS 358 Encounter,43330,CPT
MIPS 358 Encounter,43331,CPT
MIPS 358 Encounter,43332,CPT
MIPS 358 Encounter,43333,CPT
MIPS 358 Encounter,43334,CPT
MIPS 358 Encounter,43335,CPT
MIPS 358 Encounter,43336,CPT
MIPS 358 Encounter,43337,CPT
MIPS 358 Encounter,43340,CPT
MIPS 358 Encounter,43341,CPT
MIPS 358 Encounter,43351,CPT
MIPS 358 Encounter,43352,CPT
MIPS 358 Encounter,43360,CPT
MIPS 358 Encounter,43361,CPT
MIPS 358 Encounter,43400,CPT
MIPS 358 Encounter,43401,CPT
MIPS 358 Encounter,43405,CPT
MIPS 358 Encounter,43410,CPT
MIPS 358 Encounter,43415,CPT
MIPS 358 Encounter,43420,CPT
MIPS 358 Encounter,43425,CPT
MIPS 358 Encounter,43496,CPT
MIPS 358 Encounter,43500,CPT
MIPS 358 Encounter,43501,CPT
MIPS 358 Encounter,43502,CPT
MIPS 358 Encounter,43510,CPT
MIPS 358 Encounter,43520,CPT
MIPS 358 Encounter,43605,CPT
MIPS 358 Encounter,43610,CPT
MIPS 358 Encounter,43611,CPT
MIPS 358 Encounter,43620,CPT
MIPS 358 Encounter,43621,CPT
MIPS 358 Encounter,43622,CPT
MIPS 358 Encounter,43631,CPT
MIPS 358 Encounter,43632,CPT
MIPS 358 Encounter,43633,CPT
MIPS 358 Encounter,43634,CPT
MIPS 358 Encounter,43640,CPT
MIPS 358 Encounter,43641,CPT
MIPS 358 Encounter,43644,CPT
MIPS 358 Encounter,43645,CPT
MIPS 358 Encounter,43651,CPT
MIPS 358 Encounter,43652,CPT
MIPS 358 Encounter,43659,CPT
MIPS 358 Encounter,43770,CPT
MIPS 358 Encounter,43771,CPT
MIPS 358 Encounter,43772,CPT
MIPS 358 Encounter,43773,CPT
MIPS 358 Encounter,43774,CPT
MIPS 358 Encounter,43775,CPT
MIPS 358 Encounter,43800,CPT
MIPS 358 Encounter,43810,CPT
MIPS 358 Encounter,43820,CPT
MIPS 358 Encounter,43825,CPT
MIPS 358 Encounter,43832,CPT
MIPS 358 Encounter,43840,CPT
MIPS 358 Encounter,43843,CPT
MIPS 358 Encounter,43845,CPT
MIPS 358 Encounter,43846,CPT
MIPS 358 Encounter,43847,CPT
MIPS 358 Encounter,43848,CPT
MIPS 358 Encounter,43850,CPT
MIPS 358 Encounter,43855,CPT
MIPS 358 Encounter,43860,CPT
MIPS 358 Encounter,43865,CPT
MIPS 358 Encounter,43870,CPT
MIPS 358 Encounter,43880,CPT
MIPS 358 Encounter,43886,CPT
MIPS 358 Encounter,43887,CPT
MIPS 358 Encounter,43888,CPT
MIPS 358 Encounter,43999,CPT
MIPS 358 Encounter,44005,CPT
MIPS 358 Encounter,44010,CPT
MIPS 358 Encounter,44020,CPT
MIPS 358 Encounter,44021,CPT
MIPS 358 Encounter,44025,CPT
MIPS 358 Encounter,44050,CPT
MIPS 358 Encounter,44055,CPT
MIPS 358 Encounter,44110,CPT
MIPS 358 Encounter,44111,CPT
MIPS 358 Encounter,44120,CPT
MIPS 358 Encounter,44125,CPT
MIPS 358 Encounter,44126,CPT
MIPS 358 Encounter,44127,CPT
MIPS 358 Encounter,44130,CPT
MIPS 358 Encounter,44140,CPT
MIPS 358 Encounter,44141,CPT
MIPS 358 Encounter,44143,CPT
MIPS 358 Encounter,44144,CPT
MIPS 358 Encounter,44145,CPT
MIPS 358 Encounter,44146,CPT
MIPS 358 Encounter,44147,CPT
MIPS 358 Encounter,44150,CPT
MIPS 358 Encounter,44151,CPT
MIPS 358 Encounter,44155,CPT
MIPS 358 Encounter,44156,CPT
MIPS 358 Encounter,44157,CPT
MIPS 358 Encounter,44158,CPT
MIPS 358 Encounter,44160,CPT
MIPS 358 Encounter,44180,CPT
MIPS 358 Encounter,44186,CPT
MIPS 358 Encounter,44187,CPT
MIPS 358 Encounter,44188,CPT
MIPS 358 Encounter,44202,CPT
MIPS 358 Encounter,44204,CPT
MIPS 358 Encounter,44205,CPT
MIPS 358 Encounter,44206,CPT
MIPS 358 Encounter,44207,CPT
MIPS 358 Encounter,44208,CPT
MIPS 358 Encounter,44210,CPT
MIPS 358 Encounter,44211,CPT
MIPS 358 Encounter,44212,CPT
MIPS 358 Encounter,44227,CPT
MIPS 358 Encounter,44238,CPT
MIPS 358 Encounter,44310,CPT
MIPS 358 Encounter,44312,CPT
MIPS 358 Encounter,44314,CPT
MIPS 358 Encounter,44316,CPT
MIPS 358 Encounter,44320,CPT
MIPS 358 Encounter,44322,CPT
MIPS 358 Encounter,44340,CPT
MIPS 358 Encounter,44345,CPT
MIPS 358 Encounter,44346,CPT
MIPS 358 Encounter,44602,CPT
MIPS 358 Encounter,44603,CPT
MIPS 358 Encounter,44604,CPT
MIPS 358 Encounter,44605,CPT
MIPS 358 Encounter,44615,CPT
MIPS 358 Encounter,44620,CPT
MIPS 358 Encounter,44625,CPT
MIPS 358 Encounter,44626,CPT
MIPS 358 Encounter,44640,CPT
MIPS 358 Encounter,44650,CPT
MIPS 358 Encounter,44660,CPT
MIPS 358 Encounter,44661,CPT
MIPS 358 Encounter,44680,CPT
MIPS 358 Encounter,44700,CPT
MIPS 358 Encounter,44800,CPT
MIPS 358 Encounter,44820,CPT
MIPS 358 Encounter,44850,CPT
MIPS 358 Encounter,44899,CPT
MIPS 358 Encounter,44900,CPT
MIPS 358 Encounter,44950,CPT
MIPS 358 Encounter,44960,CPT
MIPS 358 Encounter,44970,CPT
MIPS 358 Encounter,44979,CPT
MIPS 358 Encounter,45000,CPT
MIPS 358 Encounter,45005,CPT
MIPS 358 Encounter,45020,CPT
MIPS 358 Encounter,45108,CPT
MIPS 358 Encounter,45110,CPT
MIPS 358 Encounter,45111,CPT
MIPS 358 Encounter,45112,CPT
MIPS 358 Encounter,45113,CPT
MIPS 358 Encounter,45114,CPT
MIPS 358 Encounter,45116,CPT
MIPS 358 Encounter,45119,CPT
MIPS 358 Encounter,45120,CPT
MIPS 358 Encounter,45121,CPT
MIPS 358 Encounter,45123,CPT
MIPS 358 Encounter,45126,CPT
MIPS 358 Encounter,45130,CPT
MIPS 358 Encounter,45135,CPT
MIPS 358 Encounter,45136,CPT
MIPS 358 Encounter,45150,CPT
MIPS 358 Encounter,45160,CPT
MIPS 358 Encounter,45190,CPT
MIPS 358 Encounter,45395,CPT
MIPS 358 Encounter,45397,CPT
MIPS 358 Encounter,45400,CPT
MIPS 358 Encounter,45402,CPT
MIPS 358 Encounter,45499,CPT
MIPS 358 Encounter,45500,CPT
MIPS 358 Encounter,45505,CPT
MIPS 358 Encounter,45540,CPT
MIPS 358 Encounter,45541,CPT
MIPS 358 Encounter,45550,CPT
MIPS 358 Encounter,45560,CPT
MIPS 358 Encounter,45562,CPT
MIPS 358 Encounter,45563,CPT
MIPS 358 Encounter,45800,CPT
MIPS 358 Encounter,45805,CPT
MIPS 358 Encounter,45820,CPT
MIPS 358 Encounter,45825,CPT
MIPS 358 Encounter,45905,CPT
MIPS 358 Encounter,45910,CPT
MIPS 358 Encounter,45999,CPT
MIPS 358 Encounter,46020,CPT
MIPS 358 Encounter,46030,CPT
MIPS 358 Encounter,46040,CPT
MIPS 358 Encounter,46045,CPT
MIPS 358 Encounter,46060,CPT
MIPS 358 Encounter,46080,CPT
MIPS 358 Encounter,46250,CPT
MIPS 358 Encounter,46255,CPT
MIPS 358 Encounter,46257,CPT
MIPS 358 Encounter,46258,CPT
MIPS 358 Encounter,46260,CPT
MIPS 358 Encounter,46261,CPT
MIPS 358 Encounter,46262,CPT
MIPS 358 Encounter,46270,CPT
MIPS 358 Encounter,46275,CPT
MIPS 358 Encounter,46280,CPT
MIPS 358 Encounter,46285,CPT
MIPS 358 Encounter,46288,CPT
MIPS 358 Encounter,46700,CPT
MIPS 358 Encounter,46705,CPT
MIPS 358 Encounter,46706,CPT
MIPS 358 Encounter,46710,CPT
MIPS 358 Encounter,46712,CPT
MIPS 358 Encounter,46715,CPT
MIPS 358 Encounter,46730,CPT
MIPS 358 Encounter,46735,CPT
MIPS 358 Encounter,46740,CPT
MIPS 358 Encounter,46744,CPT
MIPS 358 Encounter,46748,CPT
MIPS 358 Encounter,46750,CPT
MIPS 358 Encounter,46753,CPT
MIPS 358 Encounter,46760,CPT
MIPS 358 Encounter,46761,CPT
MIPS 358 Encounter,46762,CPT
MIPS 358 Encounter,46924,CPT
MIPS 358 Encounter,46930,CPT
MIPS 358 Encounter,46940,CPT
MIPS 358 Encounter,46942,CPT
MIPS 358 Encounter,46945,CPT
MIPS 358 Encounter,46946,CPT
MIPS 358 Encounter,46947,CPT
MIPS 358 Encounter,46999,CPT
MIPS 358 Encounter,47010,CPT
MIPS 358 Encounter,47015,CPT
MIPS 358 Encounter,47100,CPT
MIPS 358 Encounter,47120,CPT
MIPS 358 Encounter,47122,CPT
MIPS 358 Encounter,47125,CPT
MIPS 358 Encounter,47130,CPT
MIPS 358 Encounter,47300,CPT
MIPS 358 Encounter,47350,CPT
MIPS 358 Encounter,47360,CPT
MIPS 358 Encounter,47361,CPT
MIPS 358 Encounter,47362,CPT
MIPS 358 Encounter,47370,CPT
MIPS 358 Encounter,47371,CPT
MIPS 358 Encounter,47379,CPT
MIPS 358 Encounter,47380,CPT
MIPS 358 Encounter,47381,CPT
MIPS 358 Encounter,47382,CPT
MIPS 358 Encounter,47399,CPT
MIPS 358 Encounter,47400,CPT
MIPS 358 Encounter,47420,CPT
MIPS 358 Encounter,47425,CPT
MIPS 358 Encounter,47460,CPT
MIPS 358 Encounter,47480,CPT
MIPS 358 Encounter,47490,CPT
MIPS 358 Encounter,47562,CPT
MIPS 358 Encounter,47563,CPT
MIPS 358 Encounter,47564,CPT
MIPS 358 Encounter,47570,CPT
MIPS 358 Encounter,47579,CPT
MIPS 358 Encounter,47600,CPT
MIPS 358 Encounter,47605,CPT
MIPS 358 Encounter,47610,CPT
MIPS 358 Encounter,47612,CPT
MIPS 358 Encounter,47620,CPT
MIPS 358 Encounter,47700,CPT
MIPS 358 Encounter,47711,CPT
MIPS 358 Encounter,47712,CPT
MIPS 358 Encounter,47715,CPT
MIPS 358 Encounter,47720,CPT
MIPS 358 Encounter,47721,CPT
MIPS 358 Encounter,47740,CPT
MIPS 358 Encounter,47741,CPT
MIPS 358 Encounter,47760,CPT
MIPS 358 Encounter,47765,CPT
MIPS 358 Encounter,47780,CPT
MIPS 358 Encounter,47785,CPT
MIPS 358 Encounter,47800,CPT
MIPS 358 Encounter,47802,CPT
MIPS 358 Encounter,47900,CPT
MIPS 358 Encounter,47999,CPT
MIPS 358 Encounter,48000,CPT
MIPS 358 Encounter,48020,CPT
MIPS 358 Encounter,48100,CPT
MIPS 358 Encounter,48105,CPT
MIPS 358 Encounter,48120,CPT
MIPS 358 Encounter,48140,CPT
MIPS 358 Encounter,48145,CPT
MIPS 358 Encounter,48146,CPT
MIPS 358 Encounter,48148,CPT
MIPS 358 Encounter,48150,CPT
MIPS 358 Encounter,48152,CPT
MIPS 358 Encounter,48153,CPT
MIPS 358 Encounter,48154,CPT
MIPS 358 Encounter,48155,CPT
MIPS 358 Encounter,48500,CPT
MIPS 358 Encounter,48510,CPT
MIPS 358 Encounter,48520,CPT
MIPS 358 Encounter,48540,CPT
MIPS 358 Encounter,48545,CPT
MIPS 358 Encounter,48547,CPT
MIPS 358 Encounter,48548,CPT
MIPS 358 Encounter,48999,CPT
MIPS 358 Encounter,49000,CPT
MIPS 358 Encounter,49002,CPT
MIPS 358 Encounter,49010,CPT
MIPS 358 Encounter,49020,CPT
MIPS 358 Encounter,49040,CPT
MIPS 358 Encounter,49060,CPT
MIPS 358 Encounter,49062,CPT
MIPS 358 Encounter,49203,CPT
MIPS 358 Encounter,49204,CPT
MIPS 358 Encounter,49205,CPT
MIPS 358 Encounter,49215,CPT
MIPS 358 Encounter,49220,CPT
MIPS 358 Encounter,49250,CPT
MIPS 358 Encounter,49255,CPT
MIPS 358 Encounter,49321,CPT
MIPS 358 Encounter,49322,CPT
MIPS 358 Encounter,49323,CPT
MIPS 358 Encounter,49324,CPT
MIPS 358 Encounter,49325,CPT
MIPS 358 Encounter,49329,CPT
MIPS 358 Encounter,49402,CPT
MIPS 358 Encounter,49418,CPT
MIPS 358 Encounter,49419,CPT
MIPS 358 Encounter,49421,CPT
MIPS 358 Encounter,49422,CPT
MIPS 358 Encounter,49425,CPT
MIPS 358 Encounter,49426,CPT
MIPS 358 Encounter,49505,CPT
MIPS 358 Encounter,49507,CPT
MIPS 358 Encounter,49520,CPT
MIPS 358 Encounter,49521,CPT
MIPS 358 Encounter,49525,CPT
MIPS 358 Encounter,49540,CPT
MIPS 358 Encounter,49550,CPT
MIPS 358 Encounter,49553,CPT
MIPS 358 Encounter,49555,CPT
MIPS 358 Encounter,49557,CPT
MIPS 358 Encounter,49560,CPT
MIPS 358 Encounter,49561,CPT
MIPS 358 Encounter,49565,CPT
MIPS 358 Encounter,49566,CPT
MIPS 358 Encounter,49570,CPT
MIPS 358 Encounter,49572,CPT
MIPS 358 Encounter,49580,CPT
MIPS 358 Encounter,49582,CPT
MIPS 358 Encounter,49585,CPT
MIPS 358 Encounter,49587,CPT
MIPS 358 Encounter,49590,CPT
MIPS 358 Encounter,49600,CPT
MIPS 358 Encounter,49606,CPT
MIPS 358 Encounter,49650,CPT
MIPS 358 Encounter,49651,CPT
MIPS 358 Encounter,49652,CPT
MIPS 358 Encounter,49653,CPT
MIPS 358 Encounter,49654,CPT
MIPS 358 Encounter,49655,CPT
MIPS 358 Encounter,49656,CPT
MIPS 358 Encounter,49657,CPT
MIPS 358 Encounter,49659,CPT
MIPS 358 Encounter,49900,CPT
MIPS 358 Encounter,49904,CPT
MIPS 358 Encounter,49905,CPT
MIPS 358 Encounter,49906,CPT
MIPS 358 Encounter,49999,CPT
MIPS 358 Encounter,50010,CPT
MIPS 358 Encounter,50020,CPT
MIPS 358 Encounter,50060,CPT
MIPS 358 Encounter,50065,CPT
MIPS 358 Encounter,50075,CPT
MIPS 358 Encounter,50120,CPT
MIPS 358 Encounter,50130,CPT
MIPS 358 Encounter,50135,CPT
MIPS 358 Encounter,50205,CPT
MIPS 358 Encounter,50220,CPT
MIPS 358 Encounter,50225,CPT
MIPS 358 Encounter,50230,CPT
MIPS 358 Encounter,50234,CPT
MIPS 358 Encounter,50236,CPT
MIPS 358 Encounter,50240,CPT
MIPS 358 Encounter,50250,CPT
MIPS 358 Encounter,50280,CPT
MIPS 358 Encounter,50290,CPT
MIPS 358 Encounter,50389,CPT
MIPS 358 Encounter,50400,CPT
MIPS 358 Encounter,50405,CPT
MIPS 358 Encounter,50500,CPT
MIPS 358 Encounter,50540,CPT
MIPS 358 Encounter,50541,CPT
MIPS 358 Encounter,50542,CPT
MIPS 358 Encounter,50543,CPT
MIPS 358 Encounter,50544,CPT
MIPS 358 Encounter,50545,CPT
MIPS 358 Encounter,50546,CPT
MIPS 358 Encounter,50548,CPT
MIPS 358 Encounter,50549,CPT
MIPS 358 Encounter,50610,CPT
MIPS 358 Encounter,50630,CPT
MIPS 358 Encounter,50650,CPT
MIPS 358 Encounter,50660,CPT
MIPS 358 Encounter,50700,CPT
MIPS 358 Encounter,50715,CPT
MIPS 358 Encounter,50725,CPT
MIPS 358 Encounter,50727,CPT
MIPS 358 Encounter,50728,CPT
MIPS 358 Encounter,50740,CPT
MIPS 358 Encounter,50750,CPT
MIPS 358 Encounter,50760,CPT
MIPS 358 Encounter,50770,CPT
MIPS 358 Encounter,50780,CPT
MIPS 358 Encounter,50782,CPT
MIPS 358 Encounter,50783,CPT
MIPS 358 Encounter,50785,CPT
MIPS 358 Encounter,50800,CPT
MIPS 358 Encounter,50810,CPT
MIPS 358 Encounter,50815,CPT
MIPS 358 Encounter,50820,CPT
MIPS 358 Encounter,50825,CPT
MIPS 358 Encounter,50830,CPT
MIPS 358 Encounter,50840,CPT
MIPS 358 Encounter,50845,CPT
MIPS 358 Encounter,50860,CPT
MIPS 358 Encounter,50900,CPT
MIPS 358 Encounter,50940,CPT
MIPS 358 Encounter,50945,CPT
MIPS 358 Encounter,50947,CPT
MIPS 358 Encounter,50948,CPT
MIPS 358 Encounter,50949,CPT
MIPS 358 Encounter,51040,CPT
MIPS 358 Encounter,51045,CPT
MIPS 358 Encounter,51050,CPT
MIPS 358 Encounter,51060,CPT
MIPS 358 Encounter,51065,CPT
MIPS 358 Encounter,51080,CPT
MIPS 358 Encounter,51500,CPT
MIPS 358 Encounter,51525,CPT
MIPS 358 Encounter,51530,CPT
MIPS 358 Encounter,51535,CPT
MIPS 358 Encounter,51550,CPT
MIPS 358 Encounter,51555,CPT
MIPS 358 Encounter,51565,CPT
MIPS 358 Encounter,51570,CPT
MIPS 358 Encounter,51575,CPT
MIPS 358 Encounter,51580,CPT
MIPS 358 Encounter,51585,CPT
MIPS 358 Encounter,51590,CPT
MIPS 358 Encounter,51595,CPT
MIPS 358 Encounter,51596,CPT
MIPS 358 Encounter,51597,CPT
MIPS 358 Encounter,51800,CPT
MIPS 358 Encounter,51820,CPT
MIPS 358 Encounter,51840,CPT
MIPS 358 Encounter,51841,CPT
MIPS 358 Encounter,51845,CPT
MIPS 358 Encounter,51860,CPT
MIPS 358 Encounter,51865,CPT
MIPS 358 Encounter,51880,CPT
MIPS 358 Encounter,51900,CPT
MIPS 358 Encounter,51920,CPT
MIPS 358 Encounter,51960,CPT
MIPS 358 Encounter,51980,CPT
MIPS 358 Encounter,51990,CPT
MIPS 358 Encounter,51990,CPT
MIPS 358 Encounter,51992,CPT
MIPS 358 Encounter,51992,CPT
MIPS 358 Encounter,51999,CPT
MIPS 358 Encounter,52234,CPT
MIPS 358 Encounter,52235,CPT
MIPS 358 Encounter,52240,CPT
MIPS 358 Encounter,52320,CPT
MIPS 358 Encounter,52341,CPT
MIPS 358 Encounter,52342,CPT
MIPS 358 Encounter,52344,CPT
MIPS 358 Encounter,52345,CPT
MIPS 358 Encounter,52346,CPT
MIPS 358 Encounter,52400,CPT
MIPS 358 Encounter,52402,CPT
MIPS 358 Encounter,52450,CPT
MIPS 358 Encounter,52500,CPT
MIPS 358 Encounter,52601,CPT
MIPS 358 Encounter,52630,CPT
MIPS 358 Encounter,52640,CPT
MIPS 358 Encounter,52647,CPT
MIPS 358 Encounter,52648,CPT
MIPS 358 Encounter,52649,CPT
MIPS 358 Encounter,52700,CPT
MIPS 358 Encounter,53000,CPT
MIPS 358 Encounter,53010,CPT
MIPS 358 Encounter,53040,CPT
MIPS 358 Encounter,53210,CPT
MIPS 358 Encounter,53215,CPT
MIPS 358 Encounter,53220,CPT
MIPS 358 Encounter,53230,CPT
MIPS 358 Encounter,53235,CPT
MIPS 358 Encounter,53240,CPT
MIPS 358 Encounter,53260,CPT
MIPS 358 Encounter,53265,CPT
MIPS 358 Encounter,53400,CPT
MIPS 358 Encounter,53405,CPT
MIPS 358 Encounter,53410,CPT
MIPS 358 Encounter,53415,CPT
MIPS 358 Encounter,53420,CPT
MIPS 358 Encounter,53425,CPT
MIPS 358 Encounter,53431,CPT
MIPS 358 Encounter,53440,CPT
MIPS 358 Encounter,53442,CPT
MIPS 358 Encounter,53444,CPT
MIPS 358 Encounter,53445,CPT
MIPS 358 Encounter,53446,CPT
MIPS 358 Encounter,53447,CPT
MIPS 358 Encounter,53449,CPT
MIPS 358 Encounter,53450,CPT
MIPS 358 Encounter,53460,CPT
MIPS 358 Encounter,53505,CPT
MIPS 358 Encounter,53510,CPT
MIPS 358 Encounter,53520,CPT
MIPS 358 Encounter,53852,CPT
MIPS 358 Encounter,53899,CPT
MIPS 358 Encounter,54015,CPT
MIPS 358 Encounter,54050,CPT
MIPS 358 Encounter,54057,CPT
MIPS 358 Encounter,54065,CPT
MIPS 358 Encounter,54110,CPT
MIPS 358 Encounter,54111,CPT
MIPS 358 Encounter,54112,CPT
MIPS 358 Encounter,54115,CPT
MIPS 358 Encounter,54120,CPT
MIPS 358 Encounter,54125,CPT
MIPS 358 Encounter,54130,CPT
MIPS 358 Encounter,54135,CPT
MIPS 358 Encounter,54300,CPT
MIPS 358 Encounter,54308,CPT
MIPS 358 Encounter,54324,CPT
MIPS 358 Encounter,54326,CPT
MIPS 358 Encounter,54340,CPT
MIPS 358 Encounter,54344,CPT
MIPS 358 Encounter,54348,CPT
MIPS 358 Encounter,54352,CPT
MIPS 358 Encounter,54360,CPT
MIPS 358 Encounter,54420,CPT
MIPS 358 Encounter,54430,CPT
MIPS 358 Encounter,54435,CPT
MIPS 358 Encounter,54440,CPT
MIPS 358 Encounter,54520,CPT
MIPS 358 Encounter,54522,CPT
MIPS 358 Encounter,54530,CPT
MIPS 358 Encounter,54535,CPT
MIPS 358 Encounter,54550,CPT
MIPS 358 Encounter,54600,CPT
MIPS 358 Encounter,54620,CPT
MIPS 358 Encounter,54640,CPT
MIPS 358 Encounter,54650,CPT
MIPS 358 Encounter,54660,CPT
MIPS 358 Encounter,54670,CPT
MIPS 358 Encounter,54680,CPT
MIPS 358 Encounter,54690,CPT
MIPS 358 Encounter,54692,CPT
MIPS 358 Encounter,54840,CPT
MIPS 358 Encounter,54860,CPT
MIPS 358 Encounter,54861,CPT
MIPS 358 Encounter,54901,CPT
MIPS 358 Encounter,55040,CPT
MIPS 358 Encounter,55041,CPT
MIPS 358 Encounter,55060,CPT
MIPS 358 Encounter,55100,CPT
MIPS 358 Encounter,55110,CPT
MIPS 358 Encounter,55120,CPT
MIPS 358 Encounter,55150,CPT
MIPS 358 Encounter,55175,CPT
MIPS 358 Encounter,55180,CPT
MIPS 358 Encounter,55200,CPT
MIPS 358 Encounter,55530,CPT
MIPS 358 Encounter,55535,CPT
MIPS 358 Encounter,55540,CPT
MIPS 358 Encounter,55550,CPT
MIPS 358 Encounter,55600,CPT
MIPS 358 Encounter,55680,CPT
MIPS 358 Encounter,55801,CPT
MIPS 358 Encounter,55810,CPT
MIPS 358 Encounter,55812,CPT
MIPS 358 Encounter,55815,CPT
MIPS 358 Encounter,55821,CPT
MIPS 358 Encounter,55831,CPT
MIPS 358 Encounter,55840,CPT
MIPS 358 Encounter,55842,CPT
MIPS 358 Encounter,55845,CPT
MIPS 358 Encounter,55862,CPT
MIPS 358 Encounter,55866,CPT
MIPS 358 Encounter,55873,CPT
MIPS 358 Encounter,55876,CPT
MIPS 358 Encounter,55899,CPT
MIPS 358 Encounter,56405,CPT
MIPS 358 Encounter,56420,CPT
MIPS 358 Encounter,56440,CPT
MIPS 358 Encounter,56501,CPT
MIPS 358 Encounter,56515,CPT
MIPS 358 Encounter,56620,CPT
MIPS 358 Encounter,56625,CPT
MIPS 358 Encounter,56630,CPT
MIPS 358 Encounter,56631,CPT
MIPS 358 Encounter,56632,CPT
MIPS 358 Encounter,56633,CPT
MIPS 358 Encounter,56634,CPT
MIPS 358 Encounter,56637,CPT
MIPS 358 Encounter,56640,CPT
MIPS 358 Encounter,56740,CPT
MIPS 358 Encounter,56800,CPT
MIPS 358 Encounter,56810,CPT
MIPS 358 Encounter,57000,CPT
MIPS 358 Encounter,57010,CPT
MIPS 358 Encounter,57065,CPT
MIPS 358 Encounter,57106,CPT
MIPS 358 Encounter,57107,CPT
MIPS 358 Encounter,57109,CPT
MIPS 358 Encounter,57110,CPT
MIPS 358 Encounter,57120,CPT
MIPS 358 Encounter,57130,CPT
MIPS 358 Encounter,57135,CPT
MIPS 358 Encounter,57200,CPT
MIPS 358 Encounter,57210,CPT
MIPS 358 Encounter,57240,CPT
MIPS 358 Encounter,57250,CPT
MIPS 358 Encounter,57260,CPT
MIPS 358 Encounter,57265,CPT
MIPS 358 Encounter,57268,CPT
MIPS 358 Encounter,57270,CPT
MIPS 358 Encounter,57280,CPT
MIPS 358 Encounter,57282,CPT
MIPS 358 Encounter,57283,CPT
MIPS 358 Encounter,57284,CPT
MIPS 358 Encounter,57285,CPT
MIPS 358 Encounter,57288,CPT
MIPS 358 Encounter,57288,CPT
MIPS 358 Encounter,57289,CPT
MIPS 358 Encounter,57289,CPT
MIPS 358 Encounter,57291,CPT
MIPS 358 Encounter,57292,CPT
MIPS 358 Encounter,57295,CPT
MIPS 358 Encounter,57296,CPT
MIPS 358 Encounter,57300,CPT
MIPS 358 Encounter,57305,CPT
MIPS 358 Encounter,57307,CPT
MIPS 358 Encounter,57308,CPT
MIPS 358 Encounter,57310,CPT
MIPS 358 Encounter,57310,CPT
MIPS 358 Encounter,57311,CPT
MIPS 358 Encounter,57311,CPT
MIPS 358 Encounter,57320,CPT
MIPS 358 Encounter,57320,CPT
MIPS 358 Encounter,57330,CPT
MIPS 358 Encounter,57330,CPT
MIPS 358 Encounter,57335,CPT
MIPS 358 Encounter,57423,CPT
MIPS 358 Encounter,57425,CPT
MIPS 358 Encounter,57522,CPT
MIPS 358 Encounter,57530,CPT
MIPS 358 Encounter,57531,CPT
MIPS 358 Encounter,57540,CPT
MIPS 358 Encounter,57550,CPT
